AccountNumber,Balance
ACC108745,153645.93
ACC108746,25462.27
ACC108747,824158.13
ACC108748,231164.14
ACC108749,419046.92
ACC108750,741310.46
ACC108751,641660.32
ACC108752,235214.61
ACC108753,237015.08
ACC108754,97564.41
ACC108755,782284.30
ACC108756,782876.17
ACC108757,440668.15
ACC108758,896093.37
ACC108759,324568.12
ACC108760,302192.03
ACC108761,318421.62
ACC108762,860805.62
ACC108763,681553.28
ACC108764,411374.23
ACC108765,236758.35
ACC108766,33621.90
ACC108767,700062.20
ACC108768,808704.70
ACC108769,366935.76
ACC108770,365060.28
ACC108771,200135.76
ACC108772,329694.75
ACC108773,165954.16
ACC108774,760710.39
ACC108775,169891.27
ACC108776,638616.23
ACC108777,347217.14
ACC108778,96154.57
ACC108779,400386.00
ACC108780,715764.43
ACC108781,747358.66
ACC108782,47608.99
ACC108783,25336.31
ACC108784,884499.83
ACC108785,482695.91
ACC108786,483713.63
ACC108787,251742.95
ACC108788,643237.44
ACC108789,501684.85
ACC108790,645490.63
ACC108791,439611.84
ACC108792,757114.05
ACC108793,898614.19
ACC108794,996520.43
ACC108795,292036.14
ACC108796,992061.11
ACC108797,908568.10
ACC108798,873851.76
ACC108799,970918.44
ACC108800,730446.88
ACC108801,834419.87
ACC108802,962065.84
ACC108803,808564.04
ACC108804,102324.49
ACC108805,973289.51
ACC108806,618256.77
ACC108807,11263.77
ACC108808,829632.70
ACC108809,832505.05
ACC108810,464469.81
ACC108811,977812.06
ACC108812,892444.89
ACC108813,773652.39
ACC108814,246355.63
ACC108815,733669.13
ACC108816,36546.81
ACC108817,667781.25
ACC108818,922453.04
ACC108819,700177.06
ACC108820,890246.73
ACC108821,935254.20
ACC108822,87604.69
ACC108823,647878.95
ACC108824,65382.46
ACC108825,880083.62
ACC108826,246539.15
ACC108827,183565.86
ACC108828,232987.59
ACC108829,80896.12
ACC108830,449620.04
ACC108831,532190.10
ACC108832,178014.60
ACC108833,178896.35
ACC108834,492166.73
ACC108835,497234.90
ACC108836,569886.09
ACC108837,467372.32
ACC108838,411593.29
ACC108839,446518.57
ACC108840,646455.44
ACC108841,47391.35
ACC108842,632891.31
ACC108843,644738.10
ACC108844,718206.34
ACC108845,590381.15
ACC108846,812699.51
ACC108847,279320.32
ACC108848,47206.47
ACC108849,400272.50
ACC108850,785356.57
ACC108851,812350.12
ACC108852,121453.38
ACC108853,315800.47
ACC108854,270926.63
ACC108855,748483.88
ACC108856,529811.23
ACC108857,97417.72
ACC108858,905214.61
ACC108859,906832.45
ACC108860,615734.90
ACC108861,783069.42
ACC108862,45256.76
ACC108863,33811.60
ACC108864,799414.23
ACC108865,522810.79
ACC108866,980675.30
ACC108867,573909.19
ACC108868,227843.14
ACC108869,383918.57
ACC108870,141628.12
ACC108871,276206.82
ACC108872,360629.91
ACC108873,785755.45
ACC108874,97863.70
ACC108875,206319.91
ACC108876,696112.29
ACC108877,247190.74
ACC108878,990608.15
ACC108879,806184.14
ACC108880,207526.94
ACC108881,78863.66
ACC108882,909665.92
ACC108883,717816.70
ACC108884,162605.79
ACC108885,237994.94
ACC108886,522206.97
ACC108887,751820.18
ACC108888,242032.22
ACC108889,204810.43
ACC108890,547242.85
ACC108891,106972.71
ACC108892,152688.29
ACC108893,386935.00
ACC108894,470761.08
ACC108895,263761.55
ACC108896,880559.48
ACC108897,541347.22
ACC108898,740891.07
ACC108899,922169.08
ACC108900,765536.88
ACC108901,142655.89
ACC108902,350316.87
ACC108903,732407.71
ACC108904,716166.87
ACC108905,731566.30
ACC108906,864431.47
ACC108907,416627.92
ACC108908,816646.48
ACC108909,958449.17
ACC108910,358443.81
ACC108911,659885.65
ACC108912,171048.60
ACC108913,893908.05
ACC108914,234804.41
ACC108915,769858.01
ACC108916,120883.68
ACC108917,151160.16
ACC108918,63906.77
ACC108919,926933.56
ACC108920,531665.07
ACC108921,283903.65
ACC108922,606051.63
ACC108923,769380.78
ACC108924,362144.25
ACC108925,848139.06
ACC108926,771127.34
ACC108927,772310.92
ACC108928,876316.08
ACC108929,537144.94
ACC108930,44364.45
ACC108931,884103.64
ACC108932,253168.66
ACC108933,715477.88
ACC108934,891863.84
ACC108935,699851.73
ACC108936,602462.28
ACC108937,70474.14
ACC108938,308377.87
ACC108939,448207.70
ACC108940,736570.15
ACC108941,618275.70
ACC108942,632039.52
ACC108943,65778.69
ACC108944,658598.92
ACC108945,125885.14
ACC108946,606390.41
ACC108947,571917.38
ACC108948,585630.57
ACC108949,361174.31
ACC108950,869148.80
ACC108951,116394.96
ACC108952,792987.11
ACC108953,619128.98
ACC108954,349689.23
ACC108955,903018.81
ACC108956,630918.20
ACC108957,384906.37
ACC108958,153171.31
ACC108959,723770.96
ACC108960,279046.92
ACC108961,832515.33
ACC108962,108660.30
ACC108963,390494.40
ACC108964,436282.33
ACC108965,822098.34
ACC108966,941423.14
ACC108967,104543.49
ACC108968,914717.35
ACC108969,438902.39
ACC108970,125863.40
ACC108971,569140.51
ACC108972,205279.59
ACC108973,453070.39
ACC108974,785275.29
ACC108975,124443.96
ACC108976,450587.36
ACC108977,551367.36
ACC108978,937751.23
ACC108979,231535.88
ACC108980,156586.29
ACC108981,329875.46
ACC108982,864168.80
ACC108983,238673.48
ACC108984,489103.32
ACC108985,780549.55
ACC108986,14213.08
ACC108987,301227.37
ACC108988,744451.64
ACC108989,254319.55
ACC108990,159856.32
ACC108991,985741.36
ACC108992,674656.83
ACC108993,409158.56
ACC108994,352621.78
ACC108995,348500.83
ACC108996,417746.70
ACC108997,303205.65
ACC108998,241299.86
ACC108999,579884.92
ACC109000,741858.30
ACC109001,160639.36
ACC109002,680564.55
ACC109003,117603.90
ACC109004,728663.52
ACC109005,41543.24
ACC109006,338154.34
ACC109007,74687.12
ACC109008,556800.33
ACC109009,296486.85
ACC109010,528936.72
ACC109011,871787.81
ACC109012,139619.25
ACC109013,191965.82
ACC109014,248266.54
ACC109015,148009.58
ACC109016,413616.21
ACC109017,924201.81
ACC109018,224578.40
ACC109019,620036.01
ACC109020,694419.80
ACC109021,886098.32
ACC109022,162119.45
ACC109023,525858.19
ACC109024,136137.54
ACC109025,745380.48
ACC109026,849133.80
ACC109027,306846.00
ACC109028,487237.95
ACC109029,771116.99
ACC109030,594651.27
ACC109031,440298.26
ACC109032,731956.41
ACC109033,620930.08
ACC109034,548312.48
ACC109035,673932.14
ACC109036,550460.50
ACC109037,502243.57
ACC109038,912379.15
ACC109039,744036.69
ACC109040,713696.15
ACC109041,757902.37
ACC109042,653232.83
ACC109043,440216.33
ACC109044,579958.99
ACC109045,539416.15
ACC109046,141257.05
ACC109047,631788.06
ACC109048,239795.80
ACC109049,369937.34
ACC109050,673026.96
ACC109051,753973.93
ACC109052,733838.94
ACC109053,243878.91
ACC109054,28197.70
ACC109055,976042.01
ACC109056,734612.62
ACC109057,990809.37
ACC109058,75386.85
ACC109059,328501.99
ACC109060,258222.05
ACC109061,567932.74
ACC109062,676687.96
ACC109063,792349.10
ACC109064,765147.89
ACC109065,18068.13
ACC109066,269231.67
ACC109067,570176.87
ACC109068,771116.32
ACC109069,998589.26
ACC109070,114427.76
ACC109071,326742.29
ACC109072,89199.90
ACC109073,911265.96
ACC109074,451175.50
ACC109075,655268.87
ACC109076,502928.53
ACC109077,473369.96
ACC109078,488421.81
ACC109079,745411.09
ACC109080,277249.45
ACC109081,386764.59
ACC109082,34975.62
ACC109083,379380.38
ACC109084,689673.78
ACC109085,353993.16
ACC109086,70454.16
ACC109087,554245.93
ACC109088,457882.41
ACC109089,318612.78
ACC109090,830640.66
ACC109091,140875.50
ACC109092,22437.16
ACC109093,861190.63
ACC109094,993375.06
ACC109095,13369.48
ACC109096,844053.83
ACC109097,232487.32
ACC109098,407378.62
ACC109099,537167.67
ACC109100,824141.50
ACC109101,441396.06
ACC109102,516129.89
ACC109103,309272.51
ACC109104,214998.34
ACC109105,777189.80
ACC109106,992064.16
ACC109107,340232.82
ACC109108,382176.76
ACC109109,853547.83
ACC109110,192959.87
ACC109111,334671.30
ACC109112,506091.89
ACC109113,295690.81
ACC109114,92405.14
ACC109115,775215.30
ACC109116,512944.98
ACC109117,221748.11
ACC109118,249704.21
ACC109119,113703.60
ACC109120,226468.89
ACC109121,525214.23
ACC109122,561487.79
ACC109123,513493.47
ACC109124,371876.08
ACC109125,107020.18
ACC109126,177633.34
ACC109127,357580.82
ACC109128,251699.99
ACC109129,83353.67
ACC109130,847880.43
ACC109131,689072.45
ACC109132,139968.65
ACC109133,428906.92
ACC109134,72743.07
ACC109135,753313.07
ACC109136,246334.91
ACC109137,184713.03
ACC109138,672975.42
ACC109139,884670.98
ACC109140,895410.98
ACC109141,865151.77
ACC109142,465939.03
ACC109143,825624.73
ACC109144,848615.07
ACC109145,750063.65
ACC109146,204748.73
ACC109147,941369.80
ACC109148,86336.50
ACC109149,875204.93
ACC109150,617041.60
ACC109151,529677.31
ACC109152,267160.66
ACC109153,957510.15
ACC109154,744617.35
ACC109155,923188.49
ACC109156,88268.67
ACC109157,640796.91
ACC109158,443040.47
ACC109159,949717.11
ACC109160,916936.98
ACC109161,712657.03
ACC109162,341573.64
ACC109163,725458.16
ACC109164,57309.95
ACC109165,514321.29
ACC109166,608528.87
ACC109167,776264.84
ACC109168,389304.62
ACC109169,752268.47
ACC109170,765276.81
ACC109171,73357.17
ACC109172,937629.25
ACC109173,773269.40
ACC109174,503747.07
ACC109175,321964.03
ACC109176,698458.10
ACC109177,333413.12
ACC109178,937280.84
ACC109179,894476.79
ACC109180,269303.01
ACC109181,756458.58
ACC109182,23164.76
ACC109183,333705.99
ACC109184,694057.79
ACC109185,617586.51
ACC109186,677078.69
ACC109187,436784.44
ACC109188,220064.28
ACC109189,665296.65
ACC109190,415032.10
ACC109191,926147.89
ACC109192,137359.91
ACC109193,326803.00
ACC109194,257142.75
ACC109195,380851.31
ACC109196,42014.47
ACC109197,650824.32
ACC109198,709829.06
ACC109199,269241.84
ACC109200,625648.88
ACC109201,196149.55
ACC109202,318640.45
ACC109203,22711.72
ACC109204,831852.75
ACC109205,964778.31
ACC109206,343042.85
ACC109207,829891.40
ACC109208,677277.11
ACC109209,324793.34
ACC109210,17005.69
ACC109211,261221.45
ACC109212,230677.40
ACC109213,270416.86
ACC109214,25202.83
ACC109215,525353.29
ACC109216,357116.85
ACC109217,514935.77
ACC109218,424045.09
ACC109219,821282.01
ACC109220,486914.09
ACC109221,346349.85
ACC109222,89603.07
ACC109223,843501.29
ACC109224,379728.51
ACC109225,75704.64
ACC109226,660758.93
ACC109227,121798.37
ACC109228,93425.72
ACC109229,914116.27
ACC109230,745641.77
ACC109231,872569.39
ACC109232,675050.57
ACC109233,746476.93
ACC109234,222556.60
ACC109235,514737.04
ACC109236,837358.36
ACC109237,247750.45
ACC109238,993207.53
ACC109239,880491.65
ACC109240,678915.37
ACC109241,801624.31
ACC109242,416046.11
ACC109243,89151.80
ACC109244,968778.11
ACC109245,641079.76
ACC109246,131041.96
ACC109247,721455.65
ACC109248,888195.72
ACC109249,326173.63
ACC109250,54077.31
ACC109251,991544.25
ACC109252,881653.67
ACC109253,235995.91
ACC109254,99508.68
ACC109255,374787.05
ACC109256,517886.92
ACC109257,279374.34
ACC109258,603218.76
ACC109259,111426.57
ACC109260,428238.99
ACC109261,482441.79
ACC109262,215697.68
ACC109263,268782.00
ACC109264,204928.87
ACC109265,980665.46
ACC109266,585347.52
ACC109267,498453.24
ACC109268,895410.89
ACC109269,338356.20
ACC109270,856295.70
ACC109271,279605.24
ACC109272,141072.96
ACC109273,950033.74
ACC109274,862532.07
ACC109275,944989.26
ACC109276,169016.65
ACC109277,45318.86
ACC109278,221151.41
ACC109279,502870.30
ACC109280,104598.61
ACC109281,252255.72
ACC109282,111887.43
ACC109283,615482.12
ACC109284,549785.32
ACC109285,933137.44
ACC109286,237965.64
ACC109287,213019.63
ACC109288,188183.71
ACC109289,862015.57
ACC109290,634582.80
ACC109291,411504.20
ACC109292,421858.75
ACC109293,824119.13
ACC109294,296036.15
ACC109295,583121.61
ACC109296,277734.18
ACC109297,774390.87
ACC109298,340681.00
ACC109299,828833.49
ACC109300,622495.71
ACC109301,695268.89
ACC109302,314486.64
ACC109303,155201.40
ACC109304,544476.84
ACC109305,612698.79
ACC109306,458989.43
ACC109307,270439.23
ACC109308,179004.85
ACC109309,884156.49
ACC109310,247909.71
ACC109311,18723.27
ACC109312,510120.88
ACC109313,153194.58
ACC109314,358602.38
ACC109315,996740.02
ACC109316,876460.47
ACC109317,21694.49
ACC109318,209853.47
ACC109319,262341.27
ACC109320,432391.74
ACC109321,53614.68
ACC109322,616314.36
ACC109323,442001.31
ACC109324,767256.18
ACC109325,222569.55
ACC109326,692081.41
ACC109327,201535.46
ACC109328,95743.07
ACC109329,560056.64
ACC109330,71584.06
ACC109331,323239.79
ACC109332,541050.99
ACC109333,531569.01
ACC109334,625035.32
ACC109335,282251.08
ACC109336,239550.79
ACC109337,104187.97
ACC109338,578228.56
ACC109339,875501.55
ACC109340,391162.52
ACC109341,471545.13
ACC109342,182430.84
ACC109343,838157.57
ACC109344,223594.05
ACC109345,910276.31
ACC109346,739527.69
ACC109347,264881.35
ACC109348,900962.16
ACC109349,146259.02
ACC109350,630415.54
ACC109351,56644.90
ACC109352,628128.08
ACC109353,269032.73
ACC109354,750918.09
ACC109355,668150.19
ACC109356,931326.48
ACC109357,428846.56
ACC109358,699218.82
ACC109359,686174.22
ACC109360,923353.25
ACC109361,832760.71
ACC109362,131956.66
ACC109363,975358.37
ACC109364,587700.17
ACC109365,84148.47
ACC109366,92723.77
ACC109367,615100.02
ACC109368,410585.18
ACC109369,273802.84
ACC109370,76733.07
ACC109371,869281.09
ACC109372,762824.69
ACC109373,780646.62
ACC109374,208890.49
ACC109375,119581.08
ACC109376,984930.67
ACC109377,95777.44
ACC109378,619411.16
ACC109379,693074.07
ACC109380,898687.40
ACC109381,505249.00
ACC109382,311460.25
ACC109383,415697.39
ACC109384,616774.01
ACC109385,374597.24
ACC109386,879078.69
ACC109387,575005.97
ACC109388,818746.35
ACC109389,691665.20
ACC109390,510870.84
ACC109391,78390.10
ACC109392,356878.37
ACC109393,913762.37
ACC109394,995585.32
ACC109395,546635.26
ACC109396,848984.50
ACC109397,150614.91
ACC109398,389812.16
ACC109399,97341.89
ACC109400,397407.07
ACC109401,835919.83
ACC109402,655548.46
ACC109403,668298.33
ACC109404,633849.02
ACC109405,617611.55
ACC109406,176352.09
ACC109407,867414.74
ACC109408,568669.27
ACC109409,760181.71
ACC109410,245206.50
ACC109411,423276.20
ACC109412,270629.71
ACC109413,471562.86
ACC109414,725062.28
ACC109415,398762.39
ACC109416,108894.80
ACC109417,82194.04
ACC109418,24299.59
ACC109419,849507.10
ACC109420,703331.41
ACC109421,944931.35
ACC109422,794073.46
ACC109423,309234.73
ACC109424,701843.03
ACC109425,931449.01
ACC109426,882656.88
ACC109427,255211.92
ACC109428,564595.32
ACC109429,883696.10
ACC109430,253489.90
ACC109431,669191.20
ACC109432,194550.05
ACC109433,927832.10
ACC109434,588670.73
ACC109435,352299.88
ACC109436,761723.43
ACC109437,912858.44
ACC109438,288093.08
ACC109439,656340.50
ACC109440,295019.26
ACC109441,666896.82
ACC109442,476337.05
ACC109443,288921.46
ACC109444,630361.35
ACC109445,490733.69
ACC109446,814763.69
ACC109447,445723.55
ACC109448,317159.81
ACC109449,630859.01
ACC109450,145041.61
ACC109451,860035.94
ACC109452,416893.57
ACC109453,292771.09
ACC109454,532552.11
ACC109455,997457.36
ACC109456,767777.71
ACC109457,89802.90
ACC109458,563772.06
ACC109459,832360.63
ACC109460,348106.47
ACC109461,833144.08
ACC109462,320826.96
ACC109463,632356.45
ACC109464,227924.14
ACC109465,905091.19
ACC109466,578935.17
ACC109467,237568.95
ACC109468,654173.27
ACC109469,359853.19
ACC109470,58431.03
ACC109471,403049.37
ACC109472,908405.88
ACC109473,584471.31
ACC109474,782459.35
ACC109475,985104.66
ACC109476,228515.95
ACC109477,256583.60
ACC109478,964275.05
ACC109479,815707.46
ACC109480,886762.26
ACC109481,765869.89
ACC109482,234361.64
ACC109483,343479.29
ACC109484,765598.56
ACC109485,692059.88
ACC109486,67298.07
ACC109487,425002.84
ACC109488,780513.64
ACC109489,134368.04
ACC109490,491459.17
ACC109491,806420.22
ACC109492,695206.88
ACC109493,195139.56
ACC109494,291224.91
ACC109495,142413.07
ACC109496,388985.76
ACC109497,424349.07
ACC109498,951404.92
ACC109499,707736.10
ACC109500,109268.90
ACC109501,211388.20
ACC109502,487049.91
ACC109503,515489.56
ACC109504,683515.09
ACC109505,946311.35
ACC109506,458726.92
ACC109507,486267.45
ACC109508,504770.76
ACC109509,104377.98
ACC109510,283676.80
ACC109511,273206.74
ACC109512,43339.20
ACC109513,885338.17
ACC109514,567051.24
ACC109515,349788.99
ACC109516,243823.19
ACC109517,982451.99
ACC109518,424644.48
ACC109519,720009.69
ACC109520,611977.72
ACC109521,155716.88
ACC109522,159187.87
ACC109523,974231.47
ACC109524,739432.85
ACC109525,349196.18
ACC109526,296368.21
ACC109527,18676.63
ACC109528,306407.63
ACC109529,733699.61
ACC109530,84259.72
ACC109531,312089.56
ACC109532,13033.03
ACC109533,413361.84
ACC109534,540826.08
ACC109535,259614.37
ACC109536,708838.49
ACC109537,737897.44
ACC109538,88553.92
ACC109539,621383.69
ACC109540,17329.19
ACC109541,671479.83
ACC109542,83120.18
ACC109543,961703.08
ACC109544,928391.49
ACC109545,504300.71
ACC109546,264275.46
ACC109547,474042.38
ACC109548,905512.97
ACC109549,73909.63
ACC109550,911842.55
ACC109551,417308.09
ACC109552,237487.49
ACC109553,550417.24
ACC109554,677882.70
ACC109555,210072.73
ACC109556,225400.44
ACC109557,672564.85
ACC109558,537675.31
ACC109559,801575.72
ACC109560,855248.66
ACC109561,280520.63
ACC109562,17184.54
ACC109563,51385.89
ACC109564,414548.23
ACC109565,936057.63
ACC109566,813154.65
ACC109567,343630.43
ACC109568,517718.34
ACC109569,591501.27
ACC109570,283878.75
ACC109571,36645.09
ACC109572,499903.15
ACC109573,825503.99
ACC109574,664028.54
ACC109575,654790.26
ACC109576,362203.65
ACC109577,916311.71
ACC109578,55711.39
ACC109579,296002.88
ACC109580,623039.36
ACC109581,381732.44
ACC109582,920137.75
ACC109583,136418.00
ACC109584,440546.08
ACC109585,299498.93
ACC109586,669936.87
ACC109587,432095.45
ACC109588,739538.05
ACC109589,552137.96
ACC109590,181249.76
ACC109591,77525.07
ACC109592,963623.97
ACC109593,466815.65
ACC109594,427258.26
ACC109595,981160.57
ACC109596,828564.26
ACC109597,382923.55
ACC109598,500775.54
ACC109599,799745.57
ACC109600,896892.26
ACC109601,188402.59
ACC109602,672927.76
ACC109603,275646.71
ACC109604,296195.57
ACC109605,789971.51
ACC109606,337798.57
ACC109607,104797.26
ACC109608,624263.78
ACC109609,182534.38
ACC109610,339186.88
ACC109611,77180.57
ACC109612,443557.27
ACC109613,619086.63
ACC109614,985346.00
ACC109615,587047.19
ACC109616,795137.00
ACC109617,434420.74
ACC109618,330725.82
ACC109619,926259.74
ACC109620,258318.69
ACC109621,653853.78
ACC109622,460331.52
ACC109623,941298.63
ACC109624,606874.68
ACC109625,762055.57
ACC109626,772342.34
ACC109627,82538.40
ACC109628,785605.53
ACC109629,786851.42
ACC109630,568099.68
ACC109631,103416.95
ACC109632,12538.42
ACC109633,858605.88
ACC109634,125479.00
ACC109635,227072.60
ACC109636,911882.72
ACC109637,567463.89
ACC109638,632001.29
ACC109639,738911.23
ACC109640,691183.57
ACC109641,248332.84
ACC109642,477819.17
ACC109643,715392.68
ACC109644,312862.48
ACC109645,717034.37
ACC109646,135929.83
ACC109647,822089.26
ACC109648,865519.19
ACC109649,820537.08
ACC109650,787621.03
ACC109651,837769.86
ACC109652,813992.49
ACC109653,479600.66
ACC109654,105248.09
ACC109655,905902.56
ACC109656,89237.93
ACC109657,993520.60
ACC109658,701969.51
ACC109659,240544.19
ACC109660,629578.55
ACC109661,773956.05
ACC109662,229035.18
ACC109663,480099.11
ACC109664,673820.27
ACC109665,508057.20
ACC109666,195625.73
ACC109667,719881.19
ACC109668,944096.65
ACC109669,590277.46
ACC109670,854083.37
ACC109671,622800.60
ACC109672,592118.08
ACC109673,447363.80
ACC109674,324653.62
ACC109675,976824.24
ACC109676,986749.06
ACC109677,62063.04
ACC109678,418574.49
ACC109679,698121.71
ACC109680,663521.87
ACC109681,158064.86
ACC109682,736503.54
ACC109683,920009.88
ACC109684,567819.09
ACC109685,131621.42
ACC109686,920865.58
ACC109687,859948.32
ACC109688,563016.76
ACC109689,914141.99
ACC109690,715732.43
ACC109691,669913.25
ACC109692,582879.28
ACC109693,854854.71
ACC109694,606313.54
ACC109695,589492.02
ACC109696,23931.55
ACC109697,673361.01
ACC109698,892040.24
ACC109699,455990.98
ACC109700,158407.66
ACC109701,638577.58
ACC109702,822568.25
ACC109703,571738.09
ACC109704,71685.82
ACC109705,163168.48
ACC109706,14802.38
ACC109707,915588.51
ACC109708,249866.76
ACC109709,931114.55
ACC109710,781264.20
ACC109711,613403.95
ACC109712,363339.53
ACC109713,190550.26
ACC109714,255777.77
ACC109715,580979.10
ACC109716,980800.05
ACC109717,344417.57
ACC109718,741540.04
ACC109719,412525.64
ACC109720,835250.06
ACC109721,17843.84
ACC109722,99172.36
ACC109723,458401.93
ACC109724,59000.66
ACC109725,53446.28
ACC109726,718315.76
ACC109727,337289.11
ACC109728,268641.16
ACC109729,953996.91
ACC109730,655737.44
ACC109731,110466.00
ACC109732,843306.75
ACC109733,986053.01
ACC109734,875757.31
